user_id,status_id,date,screen_name,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,quote_count,reply_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,quoted_created_at,quoted_source,quoted_favorite_count,quoted_retweet_count,quoted_user_id,quoted_screen_name,quoted_name,quoted_followers_count,quoted_friends_count,quoted_statuses_count,quoted_location,quoted_description,quoted_verified,retweet_status_id,retweet_text,retweet_created_at,retweet_source,retweet_favorite_count,retweet_retweet_count,retweet_user_id,retweet_screen_name,retweet_name,retweet_followers_count,retweet_friends_count,retweet_statuses_count,retweet_location,retweet_description,retweet_verified,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,status_url,name,location,description,url,protected,followers_count,friends_count,listed_count,statuses_count,favourites_count,account_created_at,verified,profile_url,profile_expanded_url,account_lang,profile_banner_url,profile_background_url,profile_image_url
34113439,1175114790408245249,2019-09-20T18:29:33Z,SierraClub,"“I live environmental justice every day.” -Luis, Southeast Side Youth Leader #ClimateStrike #Chicago https://t.co/MocwbFW6zv",Twitter Web App,140,,,,FALSE,TRUE,0,21,,,ClimateStrike|Chicago,,,,,,,,,,,,,54930784,SierraClubIL,en,,,,,,,,,,,,,,,,1175110069802983424,"“I live environmental justice every day.” -Luis, Southeast Side Youth Leader #ClimateStrike #Chicago https://t.co/MocwbFW6zv",2019-09-20T18:10:47Z,Twitter for iPhone,48,21,54930784,SierraClubIL,Illinois Sierra Club,7235,2393,5257,"","The Sierra Club Illinois Chapter is the leading grassroots voice to explore, enjoy and protect Illinois' environment. Join us.",FALSE,,,,,,,|,|,|||||||,https://twitter.com/SierraClub/status/1175114790408245249,Sierra Club,"","Since 1892, the Sierra Club has been working to protect communities, wild places, and the planet itself",,FALSE,360603,5031,7049,127161,7379,2009-04-22T00:42:18Z,TRUE,,,,https://pbs.twimg.com/profile_banners/34113439/1551198809,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1173681910129790976/kkQFD34s_normal.jpg
34113439,1175102888324059136,2019-09-20T17:42:15Z,SierraClub,"The #CLIMATECRISIS IS A CIVIL RIGHTS ISSUE. Why? B/c it disproportionately impacts low-income communities &amp; people of color. So we’ve teamed up w/ @BeyondCarbon to ask our next prez: how will u ensure all Americans have clean air, water, &amp; economic opportunity? #ClimateForum2020 https://t.co/0LLADVtxii",Twitter Web App,144,,,,FALSE,TRUE,0,46,,,CLIMATECRISIS,,,,,,,,,,,,,15084800,HipHopCaucus,en,,,,,,,,,,,,,,,,1174828059955990529,"The #CLIMATECRISIS IS A CIVIL RIGHTS ISSUE. Why? B/c it disproportionately impacts low-income communities &amp; people of color. So we’ve teamed up w/ @BeyondCarbon to ask our next prez: how will u ensure all Americans have clean air, water, &amp; economic opportunity? #ClimateForum2020 https://t.co/0LLADVtxii",2019-09-19T23:30:11Z,Twitter for iPhone,93,46,15084800,HipHopCaucus,Hip Hop Caucus 🏁,24714,10825,16815,Global,"Civil & Human Rights org @ intersection of culture, democracy, and communities. Empowering movements since 2004! #HipHopCaucus #RespectMyVote #Think100",FALSE,,,,,,,|,|,|||||||,https://twitter.com/SierraClub/status/1175102888324059136,Sierra Club,"","Since 1892, the Sierra Club has been working to protect communities, wild places, and the planet itself",,FALSE,360603,5031,7049,127161,7379,2009-04-22T00:42:18Z,TRUE,,,,https://pbs.twimg.com/profile_banners/34113439/1551198809,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1173681910129790976/kkQFD34s_normal.jpg
34113439,1172330737120317447,2019-09-13T02:06:43Z,SierraClub,"Now that they've asked the question, I have one more - how will these candidates address the environmental racism faced by communities in Flint, Puerto Rico and more? #DemDebate https://t.co/OrprJosJ58",Twitter Web App,140,,,,FALSE,TRUE,0,9,,,,,,,,,,,,,,,,21456548,rashadrobinson,en,,,,,,,,,,,,,,,,1172330513287110656,"Now that they've asked the question, I have one more - how will these candidates address the environmental racism faced by communities in Flint, Puerto Rico and more? #DemDebate https://t.co/OrprJosJ58",2019-09-13T02:05:49Z,Twitter Web App,28,9,21456548,rashadrobinson,Rashad Robinson,39717,2938,18731,New York City,"President @ColorOfChange, foodie and hat aficionado. Changing the written and unwritten rules in media, tech, business & gov't. Views my own.",TRUE,,,,,,,|,|,|||||||,https://twitter.com/SierraClub/status/1172330737120317447,Sierra Club,"","Since 1892, the Sierra Club has been working to protect communities, wild places, and the planet itself",,FALSE,360603,5031,7049,127161,7379,2009-04-22T00:42:18Z,TRUE,,,,https://pbs.twimg.com/profile_banners/34113439/1551198809,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1173681910129790976/kkQFD34s_normal.jpg
34113439,1172314926611746819,2019-09-13T01:03:53Z,SierraClub,"Environmental racism is pervasive throughout the country. What will the #DemocraticParty presidential candidates commit to protecting people from these harms? 

#DemocraticDebate #DemDebate #DemDebate3 #DemocraticDebates  #EnvirinmentalJustice #ClimateJustice #EnvirinmentalRacism https://t.co/u5BZPQbVUG",Twitter Web App,140,,,,FALSE,TRUE,0,10,,,DemocraticParty,,,,,,,,,,,,,1491083406,CJAOurPower,en,,,,,,,,,,,,,,,,1172314662588887041,"Environmental racism is pervasive throughout the country. What will the #DemocraticParty presidential candidates commit to protecting people from these harms? 

#DemocraticDebate #DemDebate #DemDebate3 #DemocraticDebates  #EnvirinmentalJustice #ClimateJustice #EnvirinmentalRacism https://t.co/u5BZPQbVUG",2019-09-13T01:02:50Z,Twitter for Android,24,10,1491083406,CJAOurPower,Climate Justice Alliance (CJA),8673,2101,8519,National,Creating a new center of gravity in the climate movement by uniting frontline communities and organizations into a formidable force. ✊🏿✊🏾✊🏽,FALSE,,,,,,,|,|,|||||||,https://twitter.com/SierraClub/status/1172314926611746819,Sierra Club,"","Since 1892, the Sierra Club has been working to protect communities, wild places, and the planet itself",,FALSE,360603,5031,7049,127161,7379,2009-04-22T00:42:18Z,TRUE,,,,https://pbs.twimg.com/profile_banners/34113439/1551198809,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1173681910129790976/kkQFD34s_normal.jpg
34113439,1172311030346612738,2019-09-13T00:48:24Z,SierraClub,"Thank you @CoryBooker for talking about environmental racism tonight. It's an issue we don't talk about enough -- one affecting the health, wealth and future of millions of people of color in this country. We need environmental policies that are centered on justice and equity.",Twitter Web App,140,,,,FALSE,TRUE,0,17,,,,,,,,,,,,,,,,3281142223|15808765,CourtBourgoin|CoryBooker,en,,,,,,,,,,,,,,,,1172310890944724992,"Thank you @CoryBooker for talking about environmental racism tonight. It's an issue we don't talk about enough -- one affecting the health, wealth and future of millions of people of color in this country. We need environmental policies that are centered on justice and equity.",2019-09-13T00:47:51Z,Twitter Web App,58,17,3281142223,CourtBourgoin,Courtney Bourgoin,436,651,1395,"Chicago, IL","☀️@sierraclub, 33% politics, 33% sports, 34% popped corn.

MSU grad, Midwest enthusiast.",FALSE,,,,,,,|,|,|||||||,https://twitter.com/SierraClub/status/1172311030346612738,Sierra Club,"","Since 1892, the Sierra Club has been working to protect communities, wild places, and the planet itself",,FALSE,360603,5031,7049,127161,7379,2009-04-22T00:42:18Z,TRUE,,,,https://pbs.twimg.com/profile_banners/34113439/1551198809,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1173681910129790976/kkQFD34s_normal.jpg
34113439,1171497774589702144,2019-09-10T18:56:49Z,SierraClub,Environmental racism: It’s real and Democratic candidates must show how they’ll address it [Opinion] - https://t.co/goaKD79Ums https://t.co/GipgmEc4ED #environmentaljustice #racialjustice #ClimateJustice #Presidentialdebate #HBCU,Twitter Web App,140,,,,FALSE,TRUE,0,23,,,,,,,,,,,,,,,,255797635,DrBobBullard,en,,,,,,,,,,,,,,,,1171398762020954112,Environmental racism: It’s real and Democratic candidates must show how they’ll address it [Opinion] - https://t.co/goaKD79Ums https://t.co/GipgmEc4ED #environmentaljustice #racialjustice #ClimateJustice #Presidentialdebate #HBCU,2019-09-10T12:23:23Z,Hootsuite Inc.,34,23,255797635,DrBobBullard,Robert D. Bullard,18651,10044,106280,"Houston, TX","Scholar, lecturer, policy expert, award winning author of more than 18 books, and father of environmental justice.",FALSE,,,,,,,|,|,|||||||,https://twitter.com/SierraClub/status/1171497774589702144,Sierra Club,"","Since 1892, the Sierra Club has been working to protect communities, wild places, and the planet itself",,FALSE,360603,5031,7049,127161,7379,2009-04-22T00:42:18Z,TRUE,,,,https://pbs.twimg.com/profile_banners/34113439/1551198809,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1173681910129790976/kkQFD34s_normal.jpg
34113439,1169989813036101632,2019-09-06T15:04:43Z,SierraClub,Hey @RepSarbanes @SenatorCardin &amp; @ChrisVanHollen! I grow maple tree seedlings in my backyard - just like people across the US want to grow the #GreenNewDeal! Together we're a forest! Please support a strong Green New Deal to tackle the climate crisis &amp; environmental justice. https://t.co/ufOfq8I0DZ,Hootsuite Inc.,144,,,,FALSE,TRUE,0,8,,,,,,,,,,,,,,,,18051097|364415553|109071031|18137749,RaptorH|RepSarbanes|SenatorCardin|ChrisVanHollen,en,,,,,,,,,,,,,,,,1169988368379330560,Hey @RepSarbanes @SenatorCardin &amp; @ChrisVanHollen! I grow maple tree seedlings in my backyard - just like people across the US want to grow the #GreenNewDeal! Together we're a forest! Please support a strong Green New Deal to tackle the climate crisis &amp; environmental justice. https://t.co/ufOfq8I0DZ,2019-09-06T14:58:59Z,Twitter Web App,24,8,18051097,RaptorH,Heather M,1092,829,14333,"Baltimore, MD","Editor/writer at enviro organization for my job. Improviser for my hobby. Mom. Queer. Live in BMore, work in DC. She/her.",FALSE,,,,,,,|,|,|||||||,https://twitter.com/SierraClub/status/1169989813036101632,Sierra Club,"","Since 1892, the Sierra Club has been working to protect communities, wild places, and the planet itself",,FALSE,360603,5031,7049,127161,7379,2009-04-22T00:42:18Z,TRUE,,,,https://pbs.twimg.com/profile_banners/34113439/1551198809,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1173681910129790976/kkQFD34s_normal.jpg
34113439,1197911748529000452,2019-11-22T16:16:31Z,SierraClub,"Good news! 100% Clean Economy Act was just introduced in the US House with 150+ cosponsors. My new post breaks down how it gives us a roadmap to get US emissions to net zero by 2050 w/ guidance from environmental justice communities, labor, youth &amp; more: https://t.co/4Hs0YgdJl3",Twitter Web App,140,,,,FALSE,TRUE,0,16,,,,,,,,,,,,,,,,34936539,maryannehitt,en,,,,,,,,,,,,,,,,1197910867196686336,"Good news! 100% Clean Economy Act was just introduced in the US House with 150+ cosponsors. My new post breaks down how it gives us a roadmap to get US emissions to net zero by 2050 w/ guidance from environmental justice communities, labor, youth &amp; more: https://t.co/4Hs0YgdJl3",2019-11-22T16:13:01Z,Twitter Web App,29,16,34936539,maryannehitt,Mary Anne Hitt,11887,4229,13662,"",Director of Sierra Club's @BeyondCoal Campaign. Co-host climate podcast @nplhpodcast. POLITICO 50. Musician. Mountain mama. Go Vols.,TRUE,,,,,,,|,|,|||||||,https://twitter.com/SierraClub/status/1197911748529000452,Sierra Club,"","Since 1892, the Sierra Club has been working to protect communities, wild places, and the planet itself",,FALSE,361976,5046,7059,129178,7581,2009-04-22T00:42:18Z,TRUE,,,,https://pbs.twimg.com/profile_banners/34113439/1551198809,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1173681910129790976/kkQFD34s_normal.jpg
34113439,1197203314150121473,2019-11-20T17:21:27Z,SierraClub,"Today in partnership with @SierraClub we sent and dropped off to the Amazon office more than 24,000 petition and messages from individuals all of the US calling on Amazon to stop the racism, illegal and toxic skin-lightening products they are selling! https://t.co/b2Pz7oTzQI",Hootsuite Inc.,140,,,,FALSE,TRUE,0,16,,,,,,,,,,,,,,,,891545429682380800|34113439,beautiwell|SierraClub,en,,,,,,,,,,,,,,,,1197203027293290497,"Today in partnership with @SierraClub we sent and dropped off to the Amazon office more than 24,000 petition and messages from individuals all of the US calling on Amazon to stop the racism, illegal and toxic skin-lightening products they are selling! https://t.co/b2Pz7oTzQI",2019-11-20T17:20:19Z,Twitter for iPhone,30,16,891545429682380800,beautiwell,The Beautywell,214,404,826,"","The Beautywell Project is for campaign to combat the #skinlightening practices and chemical exposure. Promotes healthy lifestyle, empowerment & redefine beauty",FALSE,,,,,,,|,|,|||||||,https://twitter.com/SierraClub/status/1197203314150121473,Sierra Club,"","Since 1892, the Sierra Club has been working to protect communities, wild places, and the planet itself",,FALSE,361976,5046,7059,129178,7581,2009-04-22T00:42:18Z,TRUE,,,,https://pbs.twimg.com/profile_banners/34113439/1551198809,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1173681910129790976/kkQFD34s_normal.jpg
34113439,1195346907050205186,2019-11-15T14:24:45Z,SierraClub,TODAY #FireDrillFriday is focused on environmental justice! The devastating impacts of fossil fuels and climate change have disproportionate effects on low-income communities and communities of color. Join us at 11 am ET at the US Capitol or on Facebook live! https://t.co/He2RxRKpyn,Twitter for Android,140,,,,FALSE,TRUE,0,90,,,FireDrillFriday,,,,,,,,,,,,,1178431829969383426,FireDrillFriday,en,,,,,,,,,,,,,,,,1195340981736017920,TODAY #FireDrillFriday is focused on environmental justice! The devastating impacts of fossil fuels and climate change have disproportionate effects on low-income communities and communities of color. Join us at 11 am ET at the US Capitol or on Facebook live! https://t.co/He2RxRKpyn,2019-11-15T14:01:13Z,Twitter Web App,170,90,1178431829969383426,FireDrillFriday,Fire Drill Fridays,8674,152,202,"",This is a climate emergency. Join us every Friday at 11am ET at the US Capitol and every Thursday at 7pm ET for a digital teach-in. #FireDrillFriday 🔥,FALSE,,,,,,,|,|,|||||||,https://twitter.com/SierraClub/status/1195346907050205186,Sierra Club,"","Since 1892, the Sierra Club has been working to protect communities, wild places, and the planet itself",,FALSE,361976,5046,7059,129178,7581,2009-04-22T00:42:18Z,TRUE,,,,https://pbs.twimg.com/profile_banners/34113439/1551198809,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1173681910129790976/kkQFD34s_normal.jpg
